0,-0.001185634,0.001185634,0,0,0,0,0,0,0,0,-0.0005
0.2375,0.07477234,0.02142766,0.0727,0,-0.2377,-0.052,0.0111,0.0241,0,0.0179,-3.575
0.2435,0.07574085,0.02255915,0.0736,0,-0.2395,-0.0525,0.0112,0.0244,0,0.0024,-1.575
0.2504,0.076817684,0.023582316,0.0745,0,-0.2412,-0.0529,0.0114,0.0247,0,-0.0139,-0.9
0.2578,0.07789306,0.02440694,0.0754,0,-0.243,-0.0533,0.0115,0.025,0,-0.0325,-0.925
0.2658,0.07896699,0.02513301,0.0763,0,-0.2447,-0.0538,0.0117,0.0252,0,-0.0369,-0.55
0.2742,0.08003948,0.02566052,0.0772,0,-0.2465,-0.0543,0.0118,0.0255,0,-0.0413,-0.725
0.2832,0.08111054,0.02598946,0.0781,0,-0.2482,-0.0547,0.012,0.0258,0,-0.0414,-0.975
0.2927,0.082296155,0.026003845,0.079,0,-0.25,-0.0552,0.0122,0.0261,0,-0.0197,-0.75
0.3016,0.083480306,0.025719694,0.0799,0,-0.2517,-0.0557,0.0123,0.0264,0,0.0044,-0.55
0.3106,0.084662996,0.025337004,0.0808,0,-0.2535,-0.0562,0.0125,0.0267,0,0.0351,-0.225
0.3189,0.08584423,0.02475577,0.0817,0,-0.2552,-0.0567,0.0127,0.0269,0,0.0719,-0.1
0.3249,0.087024026,0.024175974,0.0826,0,-0.257,-0.0572,0.0129,0.0272,0,0.0517,-0.025
0.3298,0.08852153,0.02307847,0.0834,0,-0.2587,-0.0578,0.0131,0.0275,0,0.0225,-0.45
0.3338,0.09001664,0.02248336,0.0843,0,-0.2605,-0.0583,0.0133,0.0278,0,-0.003,-0.425
0.3357,0.09150937,0.02199063,0.0852,0,-0.2622,-0.0589,0.0135,0.0281,0,-0.0122,-0.3
0.3371,0.09299974,0.02200026,0.0861,0,-0.2639,-0.0594,0.0137,0.0284,0,-0.0168,-0.125
0.3391,0.09448775,0.02271225,0.087,0,-0.2657,-0.06,0.014,0.0287,0,-0.0276,-0.05
0.3408,0.096700564,0.022999436,0.0879,0,-0.2678,-0.0605,0.0143,0.0292,0,-0.043,-0.025
0.3438,0.09890747,0.02399253,0.0888,0,-0.2698,-0.061,0.0146,0.0298,0,-0.0475,-0.5
0.3489,0.10110851,0.02549149,0.0897,0,-0.2719,-0.0615,0.0149,0.0304,0,-0.0362,-1.8
0.3553,0.10330371,0.02689629,0.0906,0,-0.274,-0.062,0.0153,0.031,0,0.0106,-0.8
0.3618,0.10549313,0.02850687,0.0915,0,-0.2761,-0.0625,0.0156,0.0316,0,-0.016,-0.325
0.3686,0.10788763,0.02991237,0.0924,0,-0.2781,-0.063,0.016,0.0322,0,0.0277,-0.175
0.3761,0.11027543,0.03092457,0.0933,0,-0.2802,-0.0635,0.0163,0.0328,0,-0.0007,-0.225
0.383,0.11265657,0.03194343,0.0942,0,-0.2823,-0.0641,0.0167,0.0334,0,0.0198,-0.25
0.3888,0.1150311,0.0328689,0.095,-0.0005,-0.2844,-0.0646,0.017,0.034,0,-0.0016,-0.1
0.3945,0.11739905,0.03390095,0.0959,-0.0005,-0.2864,-0.0651,0.0174,0.0346,0,-0.006,-0.075
0.4002,0.12006738,0.03473262,0.0971,-0.0005,-0.2876,-0.0657,0.0178,0.0346,0,-0.032,-0.05
0.4056,0.12272742,0.03577258,0.0983,-0.0005,-0.2887,-0.0663,0.0182,0.0347,0,-0.0448,-0.475
0.4118,0.12537923,0.03712077,0.0995,-0.0005,-0.2898,-0.0669,0.0186,0.0348,0,-0.042,-0.6
0.4193,0.1280229,0.0385771,0.1007,-0.0005,-0.291,-0.0675,0.019,0.0349,0,-0.0332,-0.25
0.4272,0.13065849,0.04014151,0.1019,-0.001,-0.2921,-0.0681,0.0194,0.035,0,0.0133,-0.1
0.4356,0.13358644,0.04181356,0.103,-0.001,-0.2932,-0.0687,0.0198,0.0351,0,0.0682,-0.075
0.4446,0.13650438,0.04359562,0.1042,-0.001,-0.2944,-0.0693,0.0202,0.0351,0,0.0859,-0.05
0.4528,0.13941245,0.04518755,0.1054,-0.001,-0.2955,-0.0699,0.0207,0.0352,0,0.1213,-0.05
0.4599,0.14231071,0.04668929,0.1066,-0.0015,-0.2966,-0.0706,0.0211,0.0353,0,0.0727,-0.05
0.4664,0.14519922,0.04770078,0.1078,-0.001,-0.2977,-0.0713,0.0215,0.0354,0,0.0392,-0.225
0.4719,0.14820673,0.04799327,0.109,-0.001,-0.3016,-0.0719,0.022,0.0355,0,0.0123,-0.2
0.4764,0.15120518,0.04769482,0.1102,-0.0015,-0.3054,-0.0726,0.0224,0.0357,0,-0.0134,-0.075
0.4813,0.15419468,0.04670532,0.1113,-0.0015,-0.3092,-0.0733,0.0229,0.0358,0,-0.0245,-0.025
0.4863,0.1571753,0.0460247,0.1125,-0.0015,-0.313,-0.0741,0.0233,0.036,0,-0.0288,-0.075
0.4913,0.16014712,0.04505288,0.1137,-0.0015,-0.3169,-0.0748,0.0238,0.0361,0,-0.0154,-0.075
0.4968,0.16299799,0.04440201,0.1149,-0.002,-0.3207,-0.0756,0.0242,0.0362,0,0.0202,-0.05
0.5031,0.16584028,0.04455972,0.1161,-0.002,-0.3245,-0.0764,0.0246,0.0364,0,0.0634,-0.05
0.5099,0.16867411,0.04502589,0.1173,-0.002,-0.3283,-0.0771,0.025,0.0365,0,0.0327,-0.125
0.5166,0.17149952,0.04600048,0.1185,-0.002,-0.3321,-0.078,0.0254,0.0367,0.0001,0.0283,-0.25
0.5232,0.17431659,0.04718341,0.1196,-0.0025,-0.336,-0.0788,0.0258,0.0368,0.0002,0.0478,-0.15
0.5297,0.17701662,0.04858338,0.1218,-0.0025,-0.3377,-0.0796,0.0263,0.0373,0.0002,0.0085,-0.125
0.536,0.17970864,0.05009136,0.1239,-0.0025,-0.3395,-0.0805,0.0267,0.0377,0.0002,-0.016,-0.2
0.5421,0.18239272,0.05130728,0.1261,-0.0025,-0.3413,-0.0814,0.027,0.0382,0.0002,-0.0285,-0.175
0.5484,0.18506889,0.05223111,0.1282,-0.003,-0.3431,-0.0823,0.0274,0.0386,0.0002,-0.0271,-0.1
0.5553,0.18773727,0.05296273,0.1304,-0.003,-0.3449,-0.0832,0.0278,0.0391,0.0003,-0.0078,-0.1
0.5626,0.190118,0.053782,0.1326,-0.003,-0.3467,-0.0842,0.0282,0.0395,0.0003,0.0675,-0.075
0.5695,0.1924927,0.0546073,0.1347,-0.003,-0.3485,-0.0852,0.0286,0.04,0.0003,0.0887,-0.075
0.5769,0.1948614,0.0556386,0.1369,-0.003,-0.3503,-0.0862,0.0289,0.0404,0.0004,0.0803,-0.125
0.5844,0.19722417,0.05657583,0.139,-0.0035,-0.352,-0.0872,0.0293,0.0409,0.0004,0.0944,-0.1
0.5904,0.19958101,0.05781899,0.1412,-0.0035,-0.3538,-0.0882,0.0296,0.0414,0.0004,0.0697,-0.075
0.5948,0.2021307,0.0587693,0.1433,-0.0035,-0.3578,-0.0893,0.03,0.0418,0.0004,0.0568,-0.05
0.5982,0.20467386,0.05952614,0.1455,-0.0035,-0.3618,-0.0904,0.0304,0.0422,0.0004,0.0302,-0.1
0.5993,0.20721054,0.05998946,0.1476,-0.004,-0.3658,-0.0915,0.0307,0.0426,0.0004,-0.0053,-0.1
0.5989,0.20974082,0.06045918,0.1498,-0.004,-0.3698,-0.0926,0.0311,0.043,0.0005,-0.0105,-0.05
0.5988,0.21226469,0.06083531,0.1519,-0.004,-0.3738,-0.0938,0.0315,0.0434,0.0008,0.0191,-0.05
0.5985,0.21535082,0.06084918,0.1541,-0.0045,-0.3778,-0.095,0.0319,0.0438,0.0012,0.0246,-0.05
0.5978,0.21842787,0.06087213,0.1562,-0.0045,-0.3818,-0.0962,0.0323,0.0443,0.0015,0.0932,-0.05
0.5984,0.2214959,0.0615041,0.1584,-0.0045,-0.3858,-0.0974,0.0328,0.0447,0.0016,0.1464,-0.05
0.6007,0.22455502,0.06224498,0.1605,-0.005,-0.3899,-0.0987,0.0333,0.0451,0.0018,0.1232,-0.075
0.6038,0.22760524,0.06309476,0.1627,-0.005,-0.3939,-0.1,0.0338,0.0455,0.0019,0.1095,-0.075
0.6084,0.23171479,0.06438521,0.1677,-0.005,-0.409,-0.1015,0.0343,0.0461,0.0021,0.0368,-0.05
0.6151,0.23580696,0.06569304,0.1728,-0.0055,-0.4242,-0.1029,0.0349,0.0466,0.0023,0.045,-0.1
0.6228,0.23988193,0.06791807,0.1779,-0.0055,-0.4394,-0.1045,0.0355,0.0472,0.0025,0.0247,-0.075
0.6313,0.2439399,0.0713601,0.1829,-0.006,-0.4546,-0.106,0.0361,0.0478,0.0027,0.0026,-0.1
0.6409,0.24798107,0.07541893,0.188,-0.006,-0.4697,-0.1075,0.0368,0.0483,0.003,0.0154,-0.05
0.651,0.25242466,0.07967534,0.193,-0.0065,-0.4849,-0.1091,0.0375,0.0489,0.0033,0.0636,-0.025
0.6619,0.2572944,0.0837056,0.1981,-0.0065,-0.5001,-0.1107,0.0382,0.0495,0.0037,0.1287,-0.025
0.6733,0.26216277,0.08723723,0.2031,-0.007,-0.5153,-0.1123,0.039,0.05,0.0038,0.1943,0
0.6853,0.26745814,0.09024186,0.2082,-0.0075,-0.5304,-0.1139,0.0397,0.0506,0.004,0.1591,0
0.6976,0.27273417,0.09326583,0.2132,-0.008,-0.5456,-0.1155,0.0405,0.0512,0.004,0.1507,-0.125
0.7094,0.27800006,0.09619994,0.2183,-0.008,-0.5629,-0.117,0.0413,0.0509,0.004,0.1103,-0.275
0.7194,0.2836848,0.0991152,0.2233,-0.0085,-0.5802,-0.1186,0.0422,0.0506,0.0042,0.0506,-0.325
0.727,0.28933126,0.10246874,0.2284,-0.009,-0.5975,-0.1201,0.043,0.0504,0.0045,0.0381,-1.15
0.7353,0.29495713,0.10664287,0.2334,-0.0095,-0.6148,-0.1216,0.0439,0.0501,0.0048,0.0194,-1.8
0.748,0.3009747,0.1112253,0.2385,-0.0105,-0.6321,-0.1231,0.0448,0.0499,0.0053,0.0079,-1.075
0.7624,0.30737677,0.11642323,0.2435,-0.011,-0.6495,-0.1246,0.0457,0.0496,0.0058,0.0116,-0.575
0.7777,0.313298,0.123302,0.2486,-0.0115,-0.6668,-0.126,0.0466,0.0493,0.0069,0.0549,-0.375
0.794,0.31959856,0.13110144,0.2536,-0.0125,-0.6841,-0.1274,0.0475,0.0491,0.0078,0.0861,-0.675
0.8113,0.3262712,0.1397288,0.2587,-0.0135,-0.7014,-0.1287,0.0485,0.0488,0.0087,0.0772,-0.85
0.8284,0.33246472,0.15023528,0.2637,-0.014,-0.7187,-0.13,0.0495,0.0486,0.0091,0.0923,-0.425
0.8457,0.33903536,0.16126464,0.2704,-0.0155,-0.7219,-0.1312,0.0504,0.0488,0.0092,0.0821,-0.15
0.8652,0.34555396,0.17314604,0.277,-0.0165,-0.7251,-0.1324,0.0514,0.0491,0.0094,0.0757,-0.1
0.8849,0.35203126,0.18606874,0.2837,-0.0175,-0.7284,-0.1335,0.0524,0.0494,0.0098,0.0438,-0.2
0.9036,0.3585,0.1993,0.2904,-0.019,-0.7316,-0.1346,0.0534,0.0496,0.0096,0.0232,-0.325
0.9201,0.36492985,0.21307015,0.297,-0.0205,-0.7348,-0.1356,0.0544,0.0499,0.0098,0.006,-0.75
0.9376,0.3717459,0.2259541,0.3037,-0.022,-0.738,-0.1365,0.0554,0.0501,0.0102,-0.0031,-0.35
0.9604,0.37812036,0.23887964,0.3104,-0.0235,-0.7413,-0.1375,0.0563,0.0504,0.0105,0.0395,-0.125
0.9871,0.3844585,0.2517415,0.317,-0.0255,-0.7445,-0.1383,0.0573,0.0507,0.011,0.1291,-0.2
1.0175,0.39114484,0.26445516,0.3237,-0.027,-0.7477,-0.1392,0.0583,0.0509,0.0119,0.1671,-0.225
1.0456,0.39817253,0.27722747,0.3303,-0.029,-0.751,-0.1399,0.0593,0.0512,0.0121,0.1501,-0.125
1.0657,0.40592507,0.28977493,0.3346,-0.031,-0.7631,-0.1407,0.0605,0.0507,0.0118,0.1466,-0.125
1.0849,0.4135869,0.3036131,0.3389,-0.033,-0.7753,-0.1414,0.0617,0.0503,0.0119,0.0938,-1.325
1.1095,0.4208217,0.3165783,0.3432,-0.0345,-0.7875,-0.142,0.0627,0.0498,0.0122,0.0906,-1.875
1.1356,0.42728028,0.32931972,0.3475,-0.0365,-0.7996,-0.1426,0.0637,0.0494,0.0131,0.0163,-0.75
1.1579,0.43250668,0.34379332,0.3517,-0.038,-0.8118,-0.1432,0.0645,0.0489,0.0138,0.0114,-0.325
1.18,0.43740454,0.35719546,0.356,-0.04,-0.824,-0.1438,0.0653,0.0485,0.0149,0.0124,-0.35
1.2084,0.441903,0.371097,0.3603,-0.0415,-0.8361,-0.1443,0.066,0.048,0.0159,0.0148,-0.25
1.2398,0.44638374,0.38561626,0.3646,-0.0435,-0.8483,-0.1448,0.0666,0.0476,0.0169,0.0951,-0.2
1.2664,0.45000267,0.40279733,0.3689,-0.0455,-0.8605,-0.1452,0.0672,0.0471,0.0175,0.1506,-0.15
1.2867,0.45363474,0.41806526,0.3731,-0.0475,-0.8726,-0.1456,0.0678,0.0467,0.0186,0.1175,-0.15
1.3045,0.4576673,0.4301327,0.3746,-0.0495,-0.8776,-0.146,0.0684,0.046,0.0185,0.126,-1.35
1.3179,0.46058223,0.43911777,0.3761,-0.0515,-0.8826,-0.1464,0.0688,0.0453,0.0204,0.1367,-3.025
1.3318,0.4624017,0.4463983,0.3775,-0.0535,-0.8875,-0.1467,0.0691,0.0447,0.0222,0.0628,-1.225
1.3535,0.4642181,0.4516819,0.379,-0.055,-0.8925,-0.147,0.0693,0.044,0.0237,0.0265,-0.5
1.3808,0.46561992,0.45708008,0.3804,-0.056,-0.8974,-0.1473,0.0696,0.0433,0.0253,0.0203,-0.25
1.4038,0.46699226,0.46270774,0.3819,-0.0565,-0.9024,-0.1476,0.0698,0.0427,0.0267,0.003,-0.175
1.4282,0.46908754,0.46781246,0.3833,-0.0565,-0.9074,-0.1479,0.0701,0.042,0.0281,0.016,-0.125
1.4591,0.4719013,0.4721987,0.3848,-0.0565,-0.9123,-0.1481,0.0705,0.0413,0.0291,0.0624,-0.075
1.4891,0.4739716,0.4775284,0.3862,-0.056,-0.9173,-0.1483,0.0709,0.0407,0.0308,0.1039,-0.05
1.5104,0.47458237,0.48191763,0.3877,-0.056,-0.9222,-0.1485,0.071,0.04,0.0331,0.1272,-0.05
1.5324,0.4744858,0.4866142,0.3889,-0.055,-0.92,-0.1487,0.071,0.04,0.0332,0.1144,-0.05
1.5625,0.47475654,0.49064346,0.3901,-0.0545,-0.9178,-0.1489,0.0711,0.04,0.033,0.1082,-0.05
1.5941,0.47540772,0.49399228,0.3914,-0.054,-0.9156,-0.149,0.0712,0.04,0.0341,0.0416,-0.075
1.6242,0.4753113,0.4977887,0.3926,-0.053,-0.9133,-0.1492,0.0712,0.04,0.0378,0.0123,-0.05
1.6543,0.47520125,0.50119875,0.3938,-0.0525,-0.9111,-0.1493,0.0712,0.04,0.04,-0.0107,-0.075
1.6839,0.47510508,0.50549492,0.3951,-0.052,-0.9089,-0.1495,0.0712,0.04,0.0417,-0.0164,-0.1
1.7106,0.4768264,0.5091736,0.3963,-0.0515,-0.9067,-0.1496,0.0714,0.04,0.0443,-0.0168,-0.1
1.7361,0.4789097,0.5133903,0.3975,-0.051,-0.9044,-0.1497,0.0718,0.04,0.0459,-0.0247,-0.1
1.7621,0.48060995,0.51789005,0.3988,-0.0505,-0.9022,-0.1499,0.0721,0.04,0.0442,-0.0267,-0.125
1.7888,0.48267075,0.52262925,0.4,-0.05,-0.9,-0.15,0.0724,0.04,0.0478,0.0011,-0.1
